,,Data ID,046_P4_A11_Adipose_18C36_PWD_lean_PW_0.mzXML,134_P4_C07_Adipose_18C37_PWD_lean_PW_0.mzXML,132_P4_C06_Adipose_18C40_PWD_lean_PW_0.mzXML,282_P4_F09_Adipose_18C41_PWD_lean_PW_0.mzXML,044_P4_A10_Adipose_18C42_PWD_lean_PW_0.mzXML,028_P4_A02_Adipose_NPC1_PWD_lean_PW_0.mzXML,266_P4_F01_Adipose_NPC2_PWD_lean_PW_0.mzXML,192_P4_D12_Adipose_NPC3_PWD_lean_PW_0.mzXML,370_P4_H05_Adipose_18F52_PWD_obese_PW_0.mzXML,088_P4_B08_Adipose_18F54_PWD_obese_PW_0.mzXML,228_P4_E06_Adipose_18F55_PWD_obese_PW_0.mzXML,122_P4_C01_Adipose_18F57_PWD_obese_PW_0.mzXML,322_P4_G05_Adipose_NPF1_PWD_obese_PW_0.mzXML,380_P4_H10_Adipose_NPF2_PWD_obese_PW_0.mzXML,232_P4_E08_Adipose_NPF4_PWD_obese_PW_0.mzXML,140_P4_C10_Adipose_NPF5_PWD_obese_PW_0.mzXML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sample ID,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,18F52,18F54,18F55,18F57,NPF1,NPF2,NPF4,NPF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phenotype,lean,lean,lean,lean,lean,lean,lean,lean,obese,obese,obese,obese,obese,obese,obese,obese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Group,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Compartment,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,Adi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Handling,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,Washed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96wPL No.,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Address,A11,C07,C06,F09,A10,A02,F01,D12,H05,B08,E06,C01,G05,H10,E08,C10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipid variable,Category,m/z,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,18F52,18F54,18F55,18F57,NPF1,NPF2,NPF4,NPF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:6)_[M+OAC]1-,PC,920.6386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.800,0.000,0.180,0.323,0.000,0.167,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:7)_[M+Cl]1-,PC,894.5785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.052,0.283,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(43:2)_[M+OAC]1-,PC,942.7169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(43:4)_[M+OAC]1-,PC,938.6856,0.000,0.000,0.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(43:6)_[M+OAC]1-,PC,934.6543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(44:0)_[M+Cl]1-,PC,936.7194,0.000,0.000,0.000,0.000,0.000,0.000,4.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(44:1)_[M+Cl]1-,PC,934.7037,0.000,0.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.812,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(44:4)_[M+OAC]1-,PC,952.7012,0.206,0.000,0.000,0.000,0.000,0.629,0.566,0.000,0.137,0.000,0.000,0.000,0.000,0.000,0.194,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(44:7)_[M+Cl]1-,PC,922.6098,0.000,0.000,0.000,0.387,0.000,0.454,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.161,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(44:8)_[M+Cl]1-,PC,920.5942,0.000,0.000,0.102,0.037,0.000,0.000,0.191,0.000,0.358,0.000,0.002,0.000,0.341,0.031,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(48:1)_[M+OAC]1-,PC,1012.7951,0.189,0.000,0.000,0.494,0.000,0.000,0.824,0.000,0.660,0.000,0.593,0.000,0.000,0.000,1.970,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(50:0)_[M+OAC]1-,PC,1044.8577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.137,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(52:4)_[M+OAC]1-,PC,1064.8264,0.000,0.000,0.258,0.649,0.000,0.000,0.000,0.000,0.514,0.000,0.069,0.000,0.000,0.000,0.522,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(29:0)_[M+OAC]1-,PC-O,736.5498,0.000,0.000,0.000,0.461,0.000,0.000,0.000,0.207,0.524,0.000,0.000,0.315,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(31:1)_[M+OAC]1-,PC-O,762.5654,0.303,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(33:1)_[M+OAC]1-,PC-O,790.5967,0.000,0.000,0.262,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(33:2)_[M+OAC]1-,PC-O,788.5811,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,4.242,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(33:3)_[M+OAC]1-,PC-O,786.5654,0.296,0.000,0.000,0.631,0.141,0.000,0.000,0.127,0.000,2.364,1.013,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(34:0)_[M+OAC]1-,PC-O,806.628,0.000,0.000,0.000,0.000,0.000,0.610,0.000,0.000,0.000,0.000,3.067,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(34:3)_[M+OAC]1-,PC-O,800.5811,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.699,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(34:4)_[M+OAC]1-,PC-O,798.5654,0.153,0.000,0.000,0.272,0.000,0.304,0.515,0.200,0.000,1.477,0.113,0.000,0.355,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(34:5)_[M+OAC]1-,PC-O,796.5498,23.557,25.783,45.143,32.964,3.600,42.981,15.675,8.372,14.389,90.885,4.180,26.518,25.709,6.417,10.561,19.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(35:2)_[M+OAC]1-,PC-O,816.6124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(35:4)_[M+OAC]1-,PC-O,812.5811,0.000,0.156,0.000,0.534,0.143,0.407,0.000,0.000,0.224,0.869,0.045,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(36:1)_[M+OAC]1-,PC-O,832.6437,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.000,0.176,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(36:2)_[M+Cl]1-,PC-O,806.5836,0.577,0.000,0.000,1.091,0.000,0.926,0.648,4.001,0.000,0.000,0.630,0.000,0.000,0.000,0.614,0.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(36:2)_[M+OAC]1-,PC-O,830.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(36:4)_[M+OAC]1-,PC-O,826.5967,0.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(36:5)_[M+OAC]1-,PC-O,824.5811,0.871,1.139,0.290,0.392,0.000,0.487,0.000,0.558,0.729,0.000,0.060,0.251,0.000,0.000,0.397,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(37:1)_[M+OAC]1-,PC-O,846.6593,0.000,0.000,0.011,0.000,0.000,0.101,0.721,0.844,0.000,0.000,0.112,0.312,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(37:2)_[M+Cl]1-,PC-O,820.5992,0.000,0.000,0.000,0.000,0.000,0.508,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.152,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(37:4)_[M+OAC]1-,PC-O,840.6124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(38:1)_[M+OAC]1-,PC-O,860.675,0.000,0.029,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(38:5)_[M+OAC]1-,PC-O,852.6124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.491,0.000,0.000,0.000,0.833,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(39:0)_[M+Cl]1-,PC-O,852.6618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(39:1)_[M+OAC]1-,PC-O,874.6906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.000,0.000,0.098,0.246,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(40:3)_[M+Cl]1-,PC-O,860.6305,0.000,0.245,0.000,0.000,0.000,0.000,0.000,8.892,0.000,0.000,0.181,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(40:4)_[M+Cl]1-,PC-O,858.6149,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.271,0.000,0.113,0.204,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(40:5)_[M+Cl]1-,PC-O,856.5992,0.374,0.000,0.295,0.517,0.419,0.000,0.544,0.156,0.556,0.000,0.191,1.149,0.425,0.961,0.000,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(40:5)_[M+OAC]1-,PC-O,880.6437,0.000,0.000,0.308,0.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(40:7)_[M+OAC]1-,PC-O,876.6124,0.000,0.000,0.121,0.000,0.000,0.000,0.000,0.000,0.000,1.781,0.000,0.000,0.000,0.567,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(42:0)_[M+OAC]1-,PC-O,918.7532,0.000,0.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(42:4)_[M+Cl]1-,PC-O,886.6462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(42:5)_[M+Cl]1-,PC-O,884.6305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.385,0.635,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(42:5)_[M+OAC]1-,PC-O,908.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(42:6)_[M+Cl]1-,PC-O,882.6149,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC-OX(44:5)_[M+OAC]1-,PC-O,936.7063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(29:0)_[M-H]1-,PE,648.461,0.000,0.254,0.000,0.000,26.618,0.480,0.531,12.924,0.000,0.000,0.374,0.194,0.000,0.000,0.417,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(31:0)_[M-H]1-,PE,676.4923,1.570,0.239,0.356,0.000,20.679,0.000,0.000,10.658,15.516,1.167,0.131,0.941,9.399,0.894,0.191,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(32:1)_[M-H]1-,PE,688.4923,0.000,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.375,0.000,0.564,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(33:0)_[M-H]1-,PE,704.5236,10.063,0.499,0.671,6.125,1.280,1.579,1.879,0.838,43.787,1.157,0.000,5.336,38.569,16.698,1.501,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(33:4)_[M-H]1-,PE,696.461,0.369,0.000,2.000,23.734,0.143,0.000,1.461,0.000,0.777,9.319,0.491,0.000,1.838,0.000,13.319,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(34:0)_[M-H]1-,PE,718.5392,0.893,1.287,0.305,0.000,0.259,1.019,0.000,11.821,0.431,0.000,1.359,0.378,0.000,0.000,0.294,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(34:2)_[M-H]1-,PE,714.5079,41.872,35.301,35.967,46.250,5.530,25.161,67.429,0.000,25.716,0.610,0.000,34.326,17.168,23.234,45.105,35.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(36:1)_[M-H]1-,PE,744.5487,26.439,21.724,24.353,8.639,9.288,19.148,9.973,38.020,9.515,0.000,12.205,16.357,3.260,3.048,15.108,26.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(36:2)_[M-H]1-,PE,742.5392,89.554,88.717,87.225,150.327,24.661,69.384,140.317,19.821,63.213,117.688,11.591,66.039,62.091,86.393,78.721,74.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(36:4)_[M-H]1-,PE,738.5079,24.541,17.983,12.629,35.128,4.010,11.880,25.558,3.669,15.180,33.268,0.934,39.792,14.578,13.942,37.351,32.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(36:7)_[M-H]1-,PE,732.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(38:4)_[M-H]1-,PE,766.5392,117.246,122.028,102.533,140.193,28.589,69.490,140.340,46.058,73.525,97.814,13.920,97.291,74.118,107.287,107.705,95.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(38:5)_[M-H]1-,PE,764.5236,33.800,28.013,19.144,55.966,9.563,17.060,72.919,7.810,17.871,45.757,2.508,44.162,18.820,16.326,37.152,24.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(39:2)_[M-H]1-,PE,784.5862,0.000,0.000,0.000,0.000,0.000,0.958,0.654,0.124,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:2)_[M-H]1-,PE,798.6018,0.102,0.000,0.000,0.000,0.000,0.000,0.397,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:4)_[M-H]1-,PE,794.5705,4.051,3.700,2.786,0.000,1.495,2.828,0.884,10.039,0.508,0.000,2.675,4.739,0.028,1.201,3.523,1.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:6)_[M-H]1-,PE,790.5392,14.718,8.101,7.284,0.651,11.045,9.522,18.608,81.469,5.522,0.000,21.568,17.091,4.752,8.886,16.899,16.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:9)_[M-H]1-,PE,784.4923,0.398,0.494,0.233,2.868,0.492,0.367,0.271,0.167,0.178,0.619,0.125,0.230,0.000,0.817,0.857,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(43:2)_[M-H]1-,PE,840.6488,0.000,0.000,0.000,0.000,0.154,0.000,0.568,0.000,0.264,0.000,0.000,0.000,0.000,0.603,0.598,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(44:4)_[M-H]1-,PE,850.6331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.557,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(34:3)_[M-H]1-,PE-O,698.513,0.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.355,0.000,0.000,0.000,2.532,0.255,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(36:4)_[M-H]1-,PE-O,724.5287,0.000,0.000,0.000,0.000,0.125,0.000,3.197,0.013,0.546,0.755,0.049,0.304,0.417,0.000,0.559,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
